"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-168273","Influenza Viral RNA Transcription and Replication","48/2457","136/11146",0.352941176470588,1.60109171873878,3.75037120425327,0.000262878033732748,0.00247923894089268,0.00181438037779615,"FAU/GTF2F2/HSP90AA1/NUP35/NUP43/NUP93/POLR2C/POLR2E/POLR2L/POM121/RAE1/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/SEC13/UBA52",48
"R-HSA-9694631","Maturation of nucleoprotein","10/2457","15/11146",0.666666666666667,3.02428435761769,4.17164912814486,0.000264574232126136,0.00248038342618253,0.00181521794597819,"CSNK1A1/GSK3A/PARP14/PARP4/PARP8/PARP9/PRMT1/SRPK2/SUMO1/UBE2I",10
"R-HSA-168927","TICAM1, RIP1-mediated IKK complex recruitment","12/2457","20/11146",0.6,2.72185592185592,4.09826459929488,0.000268078911559175,0.00248367226885706,0.00181762481831143,"BIRC3/IKBKB/RPS27A/TICAM1/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2N",12
"R-HSA-9671555","Signaling by PDGFR in disease","12/2457","20/11146",0.6,2.72185592185592,4.09826459929488,0.000268078911559175,0.00248367226885706,0.00181762481831143,"ETV6/GRB2/KANK1/KRAS/NRAS/PIK3CA/PIK3CB/PIK3R1/SOS1/STAT1/STAT3/WDR48",12
"R-HSA-5619115","Disorders of transmembrane transporters","59/2457","176/11146",0.335227272727273,1.5207338957339,3.7027687002391,0.00027706790905642,0.00254065102657047,0.00185932355829217,"ABCA1/ABCA3/ABCC6/BSG/CP/DERL1/DERL2/ERLIN1/NUP35/NUP43/NUP93/OS9/POM121/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RAE1/RNF185/RPS27A/SEC13/SEL1L/SLC1A3/SLC22A5/SLC24A1/SLC26A2/SLC29A3/SLC2A1/SLC2A10/SLC2A9/SLC33A1/SLC35A1/SLC35A3/SLC35C1/SLC39A4/SLC3A2/SLC40A1/SLC9A9/UBA52/UBB/UBC",59
"R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","51/2457","147/11146",0.346938775510204,1.57386226773982,3.72432397348583,0.000277455223219124,0.00254065102657047,0.00185932355829217,"ALPK1/BIRC3/BTRC/CREB1/CUL1/DNM3/DUSP4/IKBKB/IRAK1/IRAK2/IRAK3/IRAK4/IRF7/ITGAM/ITGB2/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/PTPN4/RIPK2/RPS27A/SARM1/TAB1/TANK/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2N/USP18",51
"R-HSA-109581","Apoptosis","60/2457","180/11146",0.333333333333333,1.51214217880885,3.6834976114985,0.000293113429790094,0.00266851821918727,0.00195290055138517,"AKT3/APAF1/BAX/BMF/C1QBP/CARD8/CDH1/CTNNB1/CYCS/DAPK1/DAPK2/DFFB/FAS/LMNA/OCLN/OMA1/OPA1/PMAIP1/PPP3R1/PRKCQ/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RPS27A/STAT3/STK24/STK26/TICAM1/TNFRSF10B/TNFSF10/TP53BP2/UACA/UBA52/UBB/UBC/VIM/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ",60
"R-HSA-9833482","PKR-mediated signaling","30/2457","75/11146",0.4,1.81457061457061,3.76377507008638,0.000334568201397292,0.00302841906437204,0.00221628663357553,"ADAR/EIF2AK2/FAAP24/FANCF/FANCM/HERC5/HSPA1B/HSPA1L/HSPA2/IKBKB/ILF2/ISG15/MAP2K6/MAVS/PPP2CA/PPP2R1A/PPP2R5A/PRKRA/SPHK1/STAT1/STAT3/SUMO1/TARBP2/TRIM25/TUBB1/TUBB2A/TUBB4B/TUBB6/UBE2I/UBE2L6",30
"R-HSA-9637690","Response of Mtb to phagocytosis","13/2457","23/11146",0.565217391304348,2.56406717276282,3.99269436102879,0.000336562711100335,0.00302906439990301,0.0022167589092022,"ATP6V1H/CORO1A/ENO1/GSK3A/PGK1/RAB5A/RAB7A/RPS27A/SFPQ/TRIM27/UBA52/UBB/UBC",13
"R-HSA-5683057","MAPK family signaling cascades","98/2457","325/11146",0.301538461538462,1.36790707867631,3.57934731961695,0.000339873413643971,0.00304148083232531,0.0022258456216516,"ABHD17A/ABHD17B/ACTB/ACTG1/AGO3/APBB1IP/ARRB2/CALM1/CDC42/CDC42EP3/CNKSR1/DAB2IP/DLG1/DLG2/DNAJB1/DUSP10/DUSP2/DUSP4/DUSP5/DUSP8/ERBB2/ETV4/FGFR1/FLT3/FRS2/GRB2/HBEGF/IL2RA/IL2RG/IL6R/IQGAP1/JAK2/JAK3/KRAS/KSR1/LYPLA1/MAP2K2/MAPK6/MOV10/MYC/NF1/NRAS/NRG4/PDGFA/PEBP1/PIK3CA/PIK3CB/PIK3R1/PPP1CC/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PRKACB/PRKCQ/PRKG2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RAC1/RAG1/RANBP9/RAP1A/RASA1/RASAL1/RASGRP4/RGL1/RPS27A/SOS1/SPRED3/SPTB/SYNGAP1/TEK/TNRC6B/TNRC6C/UBA52/UBB/UBC/VWF",98
"R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane","29/2457","72/11146",0.402777777777778,1.82717179939402,3.74427229417862,0.000363905147390889,0.00322916991839126,0.00236320204553947,"ACTB/ACTG1/C2CD5/CALM1/EXOC2/EXOC5/EXOC6/KIF3A/LNPEP/MYH9/MYO5A/PRKAB1/PRKAG2/RAB10/RAC1/RALA/RALGAPA2/RALGAPB/STX4/TBC1D4/TUBB1/TUBB2A/TUBB4B/TUBB6/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ",29
"R-HSA-9013694","Signaling by NOTCH4","32/2457","82/11146",0.390243902439024,1.77031279470304,3.72285113169214,0.000364947457443584,0.00322916991839126,0.00236320204553947,"APH1A/CUL1/MAML3/NOTCH2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RPS27A/SMAD3/UBA52/UBB/UBC/YWHAZ",32
"R-HSA-1368082","RORA activates gene expression","11/2457","18/11146",0.611111111111111,2.77226066114955,4.00140958076162,0.000390706742332024,0.00343778278867563,0.002515871113517,"CHD9/CPT1A/NCOA1/NCOA2/NCOA6/PPARA/RORA/SMARCD3/SREBF1/TBL1X/TBL1XR1",11
"R-HSA-69275","G2/M Transition","64/2457","197/11146",0.3248730964467,1.47376293569187,3.56750575526195,0.000417668820046581,0.00365460217540758,0.00267454595292986,"ACTR1A/AKAP9/ALMS1/BTRC/CDK7/CEP131/CEP164/CEP192/CEP250/CEP290/CEP63/CEP70/CEP72/CNTRL/CUL1/HAUS3/HSP90AA1/HSP90AB1/LIN9/MAPRE1/MZT2B/NDE1/PCNT/PHLDA1/PPME1/PPP1R12B/PPP2CA/PPP2R1A/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RPS27A/SDCCAG8/TUBB1/TUBB2A/TUBB4B/TUBB6/TUBGCP2/TUBGCP3/TUBGCP4/UBA52/UBB/UBC/YWHAE/YWHAG",64
"R-HSA-8951664","Neddylation","77/2457","246/11146",0.313008130081301,1.41993838741806,3.54158440666474,0.000421809684509958,0.0036704433873104,0.00268613902028731,"AMER1/ASB2/BRCA1/BTRC/CCDC8/COMMD10/COPS2/COPS3/COPS6/CUL1/CUL2/CUL4B/CUL9/DCAF10/DCAF17/DCAF6/DCAF7/DCUN1D1/DCUN1D4/DCUN1D5/DDA1/DPP3/ELOC/FBXL12/FBXL4/FBXO11/FBXO30/FBXO44/FBXW2/FBXW8/FEM1A/FEM1C/GAN/HIF1A/KBTBD6/KBTBD8/KLHL22/KLHL3/LMO7/MUL1/NFE2L2/NPLOC4/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/PUM2/RBBP5/RNF7/RPS27A/SOCS3/SQSTM1/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/VHL",77
"R-HSA-9683701","Translation of Structural Proteins","15/2457","29/11146",0.517241379310345,2.34642751884131,3.86052075362779,0.000431662977161527,0.00373554499466706,0.00273378230186161,"GANAB/GSK3A/PARP14/PARP4/PARP8/PARP9/PRKCSH/RPS27A/ST3GAL3/ST6GAL1/SUMO1/UBA52/UBB/UBC/UBE2I",15
"R-HSA-212165","Epigenetic regulation of gene expression","79/2457","254/11146",0.311023622047244,1.41093581251062,3.52285484616676,0.000444308536505909,0.00382396691255085,0.00279849207635301,"ACTB/AKAP8L/ARID1B/ARID4B/ATF7IP/BAZ2A/BCL7B/BOD1/C19orf84/CDK7/CHD4/DDX21/DNMT3B/DPF1/DPF2/DPY30/DR1/EHMT1/ERCC6/GATAD2A/GTF2H1/HDAC1/JARID2/KAT14/KAT8/MBD2/MEN1/MORC2/MPHOSPH8/MTA1/MTA2/NCOA6/OGT/PHF20L1/PIWIL4/POLR1B/POLR1D/POLR2E/POLR2L/RBBP5/RBM7/SAP18/SAP30L/SETDB1/SF3B1/SIN3B/SMARCA2/SMARCB1/SMARCC1/SMARCC2/SMARCD1/SMARCD3/SS18L1/TADA2A/TAF1A/TAF1D/TDG/TET1/TRIM28/UBE2I/YEATS2/ZNF224/ZNF273/ZNF28/ZNF30/ZNF317/ZNF320/ZNF33A/ZNF354A/ZNF382/ZNF418/ZNF425/ZNF519/ZNF610/ZNF669/ZNF680/ZNF778/ZNF816/ZZZ3",79
"R-HSA-74158","RNA Polymerase III Transcription","19/2457","41/11146",0.463414634146341,2.10224644370986,3.75983744892335,0.000473902234547214,0.00398698210598994,0.00291779141591244,"BRF1/BRF2/GTF3A/GTF3C4/NFIA/NFIB/NFIC/NFIX/POLR1D/POLR2E/POLR2L/POLR3A/POLR3D/POLR3GL/POLR3H/POU2F1/SNAPC1/SNAPC2/SNAPC3",19
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","19/2457","41/11146",0.463414634146341,2.10224644370986,3.75983744892335,0.000473902234547214,0.00398698210598994,0.00291779141591244,"BRF1/BRF2/GTF3A/GTF3C4/NFIA/NFIB/NFIC/NFIX/POLR1D/POLR2E/POLR2L/POLR3A/POLR3D/POLR3GL/POLR3H/POU2F1/SNAPC1/SNAPC2/SNAPC3",19
"R-HSA-5655291","Signaling by FGFR4 in disease","8/2457","11/11146",0.727272727272727,3.2992192992193,4.05685367992329,0.000475906435508641,0.00398698210598994,0.00291779141591244,"FRS2/GAB1/GRB2/KRAS/NRAS/PIK3CA/PIK3R1/SOS1",8
"R-HSA-9645460","Alpha-protein kinase 1 signaling pathway","8/2457","11/11146",0.727272727272727,3.2992192992193,4.05685367992329,0.000475906435508641,0.00398698210598994,0.00291779141591244,"ALPK1/RPS27A/TAB1/TIFA/TRAF6/UBA52/UBB/UBC",8
"R-HSA-9664873","Pexophagy","8/2457","11/11146",0.727272727272727,3.2992192992193,4.05685367992329,0.000475906435508641,0.00398698210598994,0.00291779141591244,"ATM/MAP1LC3B/NBR1/RPS27A/SQSTM1/UBA52/UBB/UBC",8
"R-HSA-193704","p75 NTR receptor-mediated signalling","36/2457","97/11146",0.371134020618557,1.68362221970469,3.59582267311373,0.000506523808069569,0.00422103173391308,0.00308907585539503,"AATF/APH1A/ARHGDIA/ARHGEF10/ARHGEF11/ARHGEF12/BEX3/FGD3/FGD4/GNA13/HDAC1/HDAC3/IKBKB/IRAK1/ITSN1/MYD88/NFKB1/NFKBIA/OBSCN/PLEKHG2/PLEKHG5/RAC1/RHOA/RIPK2/RPS27A/RTN4/SMPD2/SOS1/SOS2/SQSTM1/TRAF6/UBA52/UBB/UBC/VAV1/YWHAE",36
"R-HSA-453274","Mitotic G2-G2/M phases","64/2457","199/11146",0.321608040201005,1.45895124789597,3.47378751736061,0.000565876810667809,0.00464384016968802,0.00339849957280427,"ACTR1A/AKAP9/ALMS1/BTRC/CDK7/CEP131/CEP164/CEP192/CEP250/CEP290/CEP63/CEP70/CEP72/CNTRL/CUL1/HAUS3/HSP90AA1/HSP90AB1/LIN9/MAPRE1/MZT2B/NDE1/PCNT/PHLDA1/PPME1/PPP1R12B/PPP2CA/PPP2R1A/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RPS27A/SDCCAG8/TUBB1/TUBB2A/TUBB4B/TUBB6/TUBGCP2/TUBGCP3/TUBGCP4/UBA52/UBB/UBC/YWHAE/YWHAG",64
"R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation","10/2457","16/11146",0.625,2.83526658526659,3.90633318159901,0.000566106230209587,0.00464384016968802,0.00339849957280427,"BTRC/CUL1/IKBKB/MAP3K8/NFKB1/RPS27A/TNIP2/UBA52/UBB/UBC",10
"R-HSA-9665348","Signaling by ERBB2 ECD mutants","10/2457","16/11146",0.625,2.83526658526659,3.90633318159901,0.000566106230209587,0.00464384016968802,0.00339849957280427,"CDC37/ERBB2/GAB1/GRB2/HSP90AA1/KRAS/NRAS/PIK3CA/PIK3R1/SOS1",10
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","39/2457","108/11146",0.361111111111111,1.63815402704292,3.54364259319439,0.000570506343903059,0.00465568648521927,0.0034071690568522,"ANXA1/BCL6/CXCL8/F13A1/FSCN1/HIF1A/HSP90AA1/HSP90B1/ICAM1/IL23A/IL2RG/IL4R/IL6R/ITGAM/ITGAX/ITGB2/JAK2/JAK3/JUNB/LIF/MMP2/MUC1/MYC/NDN/OSM/PIK3R1/PIM1/POU2F1/PTGS2/RORA/S1PR1/SOCS3/STAT1/STAT3/TGFB1/TIMP1/TNF/VEGFA/VIM",39
"R-HSA-9705683","SARS-CoV-2-host interactions","65/2457","203/11146",0.320197044334975,1.45255036880653,3.46022594792279,0.000587360708539644,0.0047685212162368,0.00348974484997781,"AKT3/B2M/FAU/G3BP2/GEMIN5/GEMIN6/HLA-A/HLA-B/HLA-G/HSP90AA1/HSP90AB1/IFIH1/IFNAR1/IFNAR2/IKBKB/IL17RC/IRAK1/IRAK2/IRF7/ISG15/KPNA2/MAP1LC3B/MAVS/NLRP3/NOD1/NUP35/NUP43/NUP93/PIK3C3/POM121/PTPN6/RAE1/RIPK2/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/SEC13/SEC24A/SNRPB/SNRPD2/SNRPF/STAT1/TAB1/TRAF6/TRIM25/TRIM4/TUFM/UBA52/UBB/UBC/UBE2N/VPS41/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ",65
"R-HSA-5628897","TP53 Regulates Metabolic Genes","32/2457","84/11146",0.380952380952381,1.72816249006725,3.56212237453609,0.000601207950938469,0.00485591037296456,0.00355369881931241,"AGO3/AKT3/COX4I1/COX5A/COX6A1/COX6B1/COX6C/COX7A2/COX7B/COX8A/CYCS/G6PD/GPI/GSR/MOV10/NDUFA4/PRKAB1/PRKAG2/RRAGB/SESN2/SESN3/SLC38A9/TIGAR/TNRC6B/TNRC6C/TSC1/TXN/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ",32
"R-HSA-2408522","Selenoamino acid metabolism","42/2457","119/11146",0.352941176470588,1.60109171873878,3.50544578045153,0.000618573614313646,0.00497068082930609,0.00363769123347714,"AHCY/CTH/FAU/GSR/HNMT/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/SEPHS2/UBA52",42
"R-HSA-512988","Interleukin-3, Interleukin-5 and GM-CSF signaling","21/2457","48/11146",0.4375,1.98468660968661,3.63541509921398,0.000634412357643106,0.00507207849384717,0.00371189704311622,"CRKL/GRB2/IL2RA/IL2RG/INPP5D/JAK2/JAK3/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PIK3R3/PTPN6/RAPGEF1/RPS27A/SOS1/UBA52/UBB/UBC/VAV1/YWHAZ",21
"R-HSA-191273","Cholesterol biosynthesis","14/2457","27/11146",0.518518518518518,2.35222116703598,3.74071363689998,0.000648876317222788,0.00510990099812945,0.00373957667031028,"ACAT2/ARV1/DHCR24/DHCR7/EBP/FDFT1/GGPS1/HMGCR/HMGCS1/IDI1/MSMO1/SQLE/SREBF1/SREBF2",14
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress","14/2457","27/11146",0.518518518518518,2.35222116703598,3.74071363689998,0.000648876317222788,0.00510990099812945,0.00373957667031028,"ATF3/ATF4/CEBPB/CEBPG/CXCL8/DCP2/DDIT3/DIS3/EXOSC2/EXOSC6/EXOSC9/HERPUD1/KHSRP/NFYA",14
"R-HSA-9635486","Infection with Mycobacterium tuberculosis","14/2457","27/11146",0.518518518518518,2.35222116703598,3.74071363689998,0.000648876317222788,0.00510990099812945,0.00373957667031028,"ATP6V1H/B2M/CORO1A/ENO1/GSK3A/PGK1/RAB5A/RAB7A/RPS27A/SFPQ/TRIM27/UBA52/UBB/UBC",14
"R-HSA-9674555","Signaling by CSF3 (G-CSF)","15/2457","30/11146",0.5,2.26821326821327,3.69859149674963,0.000688584879107991,0.00539562778405515,0.00394867998231605,"ELOC/GRB2/JAK2/KRAS/RNF7/RPS27A/SOCS3/STAT1/STAT3/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3",15
"R-HSA-68882","Mitotic Anaphase","73/2457","235/11146",0.31063829787234,1.40918781769846,3.37118095465996,0.000746708932012021,0.00582211172237096,0.00426079354118376,"ANAPC1/ANAPC15/ANAPC4/CDC27/CENPH/CENPU/CHMP2A/CHMP2B/CHMP4B/CHMP4C/CHMP6/CLASP2/DYNC1I1/DYNC1LI1/EMD/HDAC8/KNTC1/LMNA/MAPRE1/NDE1/NUDC/NUP35/NUP43/NUP93/PDS5A/POM121/PPP1CC/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/PTTG1/RCC2/RPS27A/SEC13/SGO2/STAG1/SUMO1/TAOK1/TUBB1/TUBB2A/TUBB4B/TUBB6/UBA52/UBB/UBC/UBE2D1/UBE2E1/UBE2I/UBE2S/VPS4A",73
"R-HSA-2555396","Mitotic Metaphase and Anaphase","73/2457","236/11146",0.309322033898305,1.4032166828777,3.32919960736828,0.00085240160487224,0.00661346072745704,0.00483992614640966,"ANAPC1/ANAPC15/ANAPC4/CDC27/CENPH/CENPU/CHMP2A/CHMP2B/CHMP4B/CHMP4C/CHMP6/CLASP2/DYNC1I1/DYNC1LI1/EMD/HDAC8/KNTC1/LMNA/MAPRE1/NDE1/NUDC/NUP35/NUP43/NUP93/PDS5A/POM121/PPP1CC/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/PTTG1/RCC2/RPS27A/SEC13/SGO2/STAG1/SUMO1/TAOK1/TUBB1/TUBB2A/TUBB4B/TUBB6/UBA52/UBB/UBC/UBE2D1/UBE2E1/UBE2I/UBE2S/VPS4A",73
"R-HSA-9006335","Signaling by Erythropoietin","13/2457","25/11146",0.52,2.3589417989418,3.61706786341237,0.000977192601971643,0.0074712541170162,0.00546768471721486,"CRKL/GAB1/GRB2/JAK2/KRAS/NRAS/PIK3CA/PIK3CB/PIK3CD/PIK3R1/RAPGEF1/SOS1/VAV1",13
"R-HSA-937041","IKK complex recruitment mediated by RIP1","13/2457","25/11146",0.52,2.3589417989418,3.61706786341237,0.000977192601971643,0.0074712541170162,0.00546768471721486,"BIRC3/IKBKB/RPS27A/SARM1/TICAM1/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2N",13
"R-HSA-9705462","Inactivation of CSF3 (G-CSF) signaling","13/2457","25/11146",0.52,2.3589417989418,3.61706786341237,0.000977192601971643,0.0074712541170162,0.00546768471721486,"ELOC/JAK2/RNF7/RPS27A/SOCS3/STAT1/STAT3/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3",13
"R-HSA-9692916","SARS-CoV-1 activates/modulates innate immune responses","18/2457","40/11146",0.45,2.04139194139194,3.50851299785509,0.00102152258819277,0.00777245447537979,0.00568811204714511,"FKBP1A/IFIH1/IRAK2/KPNA2/MAVS/NFKB1/NFKBIA/NLRP3/NMI/PPIA/PPIB/RPS27A/RUNX1/TRAF6/TRIM25/UBA52/UBB/UBC",18
"R-HSA-5673001","RAF/MAP kinase cascade","84/2457","280/11146",0.3,1.36092796092796,3.25253822554414,0.00103475742359301,0.00783530260653358,0.00573410616818998,"ABHD17A/ABHD17B/ACTB/ACTG1/APBB1IP/ARRB2/CALM1/CNKSR1/DAB2IP/DLG1/DLG2/DUSP10/DUSP2/DUSP4/DUSP5/DUSP8/ERBB2/FGFR1/FLT3/FRS2/GRB2/HBEGF/IL2RA/IL2RG/IQGAP1/JAK2/JAK3/KRAS/KSR1/LYPLA1/MAP2K2/NF1/NRAS/NRG4/PDGFA/PEBP1/PIK3CA/PIK3CB/PIK3R1/PPP1CC/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PRKCQ/PRKG2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RANBP9/RAP1A/RASA1/RASAL1/RASGRP4/RGL1/RPS27A/SOS1/SPRED3/SPTB/SYNGAP1/TEK/UBA52/UBB/UBC/VWF",84
"R-HSA-9680350","Signaling by CSF1 (M-CSF) in myeloid cells","15/2457","31/11146",0.483870967741935,2.1950450982709,3.54297529730255,0.00106448570519488,0.00802184203675564,0.00587062123993144,"CSF1/GRB2/INPP5D/KRAS/PIK3CA/PIK3CB/PIK3CD/PIK3R1/RPS27A/SOS1/STAT1/STAT3/UBA52/UBB/UBC",15
"R-HSA-71291","Metabolism of amino acids and derivatives","106/2457","367/11146",0.288828337874659,1.31024853640657,3.21374381326797,0.00109229256079649,0.00819219420597364,0.00599528999534913,"AASS/ACADSB/AFMID/AGMAT/AHCY/CTH/DBT/DLD/DLST/FAU/GAMT/GATM/GLUD1/GLUD2/GLUL/GSR/HIBCH/HNMT/IL4I1/IVD/KYNU/MPST/MRI1/MTAP/MTR/NQO1/OAZ2/ODC1/PHYKPL/PPM1K/PRODH/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/PSPH/PXMP2/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/SAT1/SEPHS2/SERINC3/SERINC5/SLC25A2/SLC25A44/SLC36A4/SLC3A2/SLC44A1/SLC7A5/SMS/SRM/SUOX/TMLHE/TXN2/UBA52",106
"R-HSA-170834","Signaling by TGF-beta Receptor Complex","34/2457","94/11146",0.361702127659574,1.64083513019683,3.31777947569531,0.00120926920813005,0.00902653555831675,0.0066058856717506,"CCNK/F11R/FBN1/FKBP1A/FURIN/HDAC1/JUNB/LTBP3/LTBP4/MEN1/MYC/PARD3/PPP1CA/PPP1CC/PPP1R15A/PRKCZ/RBL1/RHOA/RPS27A/SERPINE1/SMAD2/SMAD3/SMAD4/SMURF1/STAT1/STRAP/TGFB1/UBA52/UBB/UBC/UBE2D1/UBE2D3/YBX1/ZFYVE9",34
"R-HSA-9772573","Late SARS-CoV-2 Infection Events","27/2457","70/11146",0.385714285714286,1.74976452119309,3.34610949486284,0.00125505121373918,0.00929498138976547,0.0068023422702043,"ANO6/CSNK1A1/DDOST/FURIN/GANAB/GSK3A/MAGT1/MGAT4B/PARP14/PARP4/PARP8/PARP9/PRKCSH/PRMT1/RPN1/RPN2/RPS27A/SRPK2/ST3GAL3/ST6GAL1/SUMO1/UBA52/UBB/UBC/UBE2I/ZDHHC20/ZDHHC3",27
"R-HSA-162909","Host Interactions of HIV factors","44/2457","130/11146",0.338461538461538,1.53540590463667,3.26513081010427,0.00125703557842543,0.00929498138976547,0.0068023422702043,"AP2A1/ARF1/ATP6V1H/B2M/BTRC/ELOC/HLA-A/HMGA1/NUP35/NUP43/NUP93/POM121/PPIA/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RAC1/RAE1/RANBP1/RPS27A/SEC13/SLC25A5/UBA52/UBB/UBC",44
