"Symbol","baseMean","log2FoldChange","lfcSE","pvalue","qvalue","Status"
"COL6A4P2",34.6786868734075,-1.75422502566011,0.706433870383415,0.000692867618681029,0.00454990159573617,"Downregulated"
"COL7A1",67.042533761617,1.64134683089781,0.583369312938466,0.00027511539859198,0.00217361487354781,"Upregulated"
"COL9A2",135.389772229037,0.71628460229689,0.367359198077935,0.0104560114477822,0.039447469996891,"Upregulated"
"COLGALT1",1231.50579245422,-0.0367848162199528,0.199692691910295,0.822440699540371,0.894182191310951,"Not Significant"
"COLGALT2",34.9908441528134,-0.366546369858767,0.476599797983402,0.146334137339142,0.280946022047636,"Not Significant"
"COLQ",28.9992771820408,-0.500519561073215,0.491271761342715,0.0778084601248112,0.178012858036884,"Not Significant"
"COMMD1",291.691028242696,0.233597775763184,0.195362763024331,0.183612679316245,0.330232662232149,"Not Significant"
"COMMD10",212.452931570809,-0.581881988957544,0.23054910656694,0.00406202470288524,0.0186813836980583,"Downregulated"
"COMMD2",445.090304999989,0.00993667000757659,0.165809309178424,0.955122323923485,0.973090928695755,"Not Significant"
"COMMD3",58.3210177558719,0.64266388717338,0.379704756998476,0.0210342690269434,0.0671816808245767,"Not Significant"
"COMMD4",121.110079378957,0.077730984617951,0.211597369737678,0.677334557095012,0.794899621147095,"Not Significant"
"COMMD5",97.3997488686539,0.417753086089043,0.268830816521139,0.058823594234112,0.144924873038923,"Not Significant"
"COMMD6",456.461469468301,-0.0822511228039266,0.188616074633967,0.623398801084106,0.754364565333921,"Not Significant"
"COMMD7",588.651598850485,0.191812745048981,0.108433494261873,0.0679250789853975,0.160796967821331,"Not Significant"
"COMMD8",134.048063720984,0.203280962757218,0.310049809043325,0.376941682022228,0.542980050879326,"Not Significant"
"COMMD9",419.598976463151,0.17732217066838,0.139249730879851,0.180104547053627,0.325675360211529,"Not Significant"
"COMT",930.609057430007,0.113322033861352,0.156371712090445,0.445115236812555,0.606131697905089,"Not Significant"
"COMTD1",40.9024876995894,0.200807276089256,0.332848063941576,0.38911542543158,0.554679906323251,"Not Significant"
"COPA",1865.3409457172,0.116298513453376,0.109207775938123,0.273389506243942,0.437981147758152,"Not Significant"
"COPB1",1188.99709304849,0.0536691045351965,0.104171565487216,0.596954802572091,0.734571621227885,"Not Significant"
"COPB2",1163.99908935568,-0.26766969148585,0.202888028825084,0.138200912802015,0.270011670371147,"Not Significant"
"COPE",780.42278724783,0.551247491809213,0.146011004546056,6.53705326107907e-05,0.000661161893952992,"Upregulated"
"COPG1",1116.10735798061,0.0759857741890066,0.158053673620905,0.610399593099618,0.744964582856906,"Not Significant"
"COPG2",242.632314864696,-0.03112968939612,0.203922991871402,0.861608730529648,0.917987187495571,"Not Significant"
"COPRS",130.334029143099,0.238771326946062,0.211568184174409,0.20017315193451,0.351267755235364,"Not Significant"
"COPS2",1573.94542813001,0.477894106543946,0.19073636117335,0.00642535652420933,0.0269299289434144,"Upregulated"
"COPS3",1059.44841609359,0.632777086793032,0.140728065984943,2.35312156415558e-06,4.22549520749155e-05,"Upregulated"
"COPS4",392.175438552027,0.314136192116841,0.154694310814996,0.0298666844106122,0.0875935853159909,"Not Significant"
"COPS5",481.66293528618,0.186008157615214,0.11150288901491,0.0844906529262164,0.188689748739664,"Not Significant"
"COPS6",657.484083142551,0.375304623376013,0.126744007802122,0.00195375250187338,0.0105505101181947,"Upregulated"
"COPS7A",206.883538390921,-0.151947089797181,0.179360000126489,0.356078302081019,0.522354682870234,"Not Significant"
"COPS7B",441.657241837181,0.203439483836072,0.135318795966103,0.113638397856194,0.234722466885929,"Not Significant"
